RecordID,LotRoadFrontageSF,LotAreaSF,OverallQuality,OverallCondition,Age,BasementFinishedSF,BasementUnfinishedSF,TotalBasementSF,CentralAir,FirstFloorSF,SecondFloorSF,LowQualityFinishedSF,TotalLivingAreaSF,FullBath,HalfBath,BedroomAbvGround,KitchenAbvGround,TotalRoomsAbvGround,Fireplaces,GarageType,GarageCars,GarageSF,WoodDeckSF,TotalPorchSF,SalePrice
2519,0,3760,8,5,30,1191,44,1235,Y,1235,0,0,1235,1,0,1,1,4,3,Attached,2,484,133,78,214000
2520,36,3640,8,5,30,860,176,1036,Y,1036,0,0,1036,1,0,1,1,4,1,Detached,2,484,133,108,188000
2521,40,3874,8,5,30,807,419,1226,Y,1226,0,0,1226,1,0,1,1,4,1,Attached,2,484,133,78,190000
2522,40,3876,8,5,32,1178,48,1226,Y,1226,0,0,1226,1,0,1,1,4,1,Attached,2,484,133,60,170000
2523,68,50271,9,5,29,1810,32,1842,Y,1842,0,0,1842,0,1,0,1,5,1,Attached,3,894,857,72,385000
2524,79,13110,5,6,38,962,191,1153,Y,1193,0,0,1193,2,0,2,1,6,0,Attached,2,501,140,153,146500
2525,102,10192,7,6,42,0,570,570,Y,1222,698,0,1920,3,0,4,1,8,1,Attached,2,487,0,98,170000
2526,0,20781,7,7,42,365,1203,1568,Y,2156,0,0,2156,2,0,3,1,9,1,Attached,2,508,0,80,262500
2527,90,11700,6,6,42,404,304,708,Y,708,708,0,1416,2,1,3,1,7,1,Attached,2,776,0,288,179900
2528,0,11029,6,7,42,619,435,1054,Y,1512,1142,0,2654,2,1,4,1,9,1,Attached,2,619,0,287,250000
2529,80,10400,6,5,38,247,485,732,Y,1012,778,0,1790,1,2,4,1,8,1,Attached,2,484,148,147,165150
2530,78,10140,7,6,43,621,713,1334,Y,1334,0,0,1334,2,0,3,1,7,0,Attached,2,477,0,319,164500
2531,80,9600,7,5,41,0,1164,1164,Y,1164,0,0,1164,1,1,3,1,6,0,Attached,2,528,0,0,140000
2532,75,9750,5,5,43,880,100,980,Y,980,0,0,980,2,0,3,1,6,0,Attached,1,384,68,0,135500
2533,80,9600,5,5,42,758,293,1051,Y,1051,0,0,1051,1,0,3,1,6,0,Attached,2,504,0,0,142000
2534,72,8640,5,5,42,844,56,900,Y,884,886,0,1770,1,1,4,1,7,0,Attached,2,530,0,330,155000
2535,78,9360,6,7,42,760,216,976,Y,976,0,0,976,1,0,2,1,4,1,Attached,2,504,94,0,157500
2536,70,8400,5,5,42,1016,36,1052,Y,1052,0,0,1052,1,1,3,1,5,0,Attached,1,288,356,0,138500
2537,70,8400,5,6,42,744,89,833,Y,898,0,0,898,1,0,3,1,6,0,Attached,1,326,143,0,140000
2538,0,9759,5,5,44,799,252,1051,Y,1051,0,0,1051,1,0,3,1,6,0,Attached,1,264,182,88,124400
2539,80,9600,5,7,43,1004,137,1141,Y,1141,0,0,1141,1,0,3,1,6,0,Attached,1,568,0,78,158000
2540,71,9230,5,8,45,661,203,864,Y,1200,0,0,1200,1,1,1,1,6,0,Detached,2,884,0,64,146000
2541,0,14803,6,5,39,416,409,825,Y,1097,896,0,1993,2,1,4,1,8,1,Attached,2,495,0,66,190000
2542,0,10659,5,6,49,915,135,1050,Y,1050,0,0,1050,1,0,3,1,6,0,Attached,1,368,0,319,136500
2543,70,9100,5,5,52,695,169,864,Y,864,0,0,864,1,0,3,1,5,0,Detached,2,624,0,0,129900
2544,70,8393,5,5,51,528,1098,1626,Y,1712,0,0,1712,2,0,4,2,8,0,Attached,2,588,272,54,145000
2545,80,8800,6,7,45,1153,34,1187,Y,1565,0,0,1565,2,0,3,1,7,2,Attached,1,299,200,236,185900
2546,80,8800,6,6,46,553,698,1251,Y,1251,0,0,1251,1,0,3,1,6,2,Attached,1,461,0,116,160000
2547,0,10368,6,6,46,1008,0,1008,Y,1488,0,0,1488,1,1,3,1,7,1,Attached,2,430,154,60,167000
2548,85,9350,5,6,46,360,360,720,Y,720,720,0,1440,1,1,4,1,7,1,Attached,2,480,0,272,157500
2549,75,10382,6,5,52,513,75,588,Y,1095,0,0,1095,1,0,2,1,6,0,Attached,1,264,0,0,140000
2550,69,8973,5,7,52,595,413,1008,Y,1053,0,0,1053,1,1,3,1,6,0,Attached,2,750,0,80,150000
2551,80,10800,5,7,50,632,616,1248,Y,1248,0,0,1248,1,0,3,1,6,0,Attached,1,286,0,0,151500
2552,60,8550,6,8,76,574,242,816,Y,816,0,0,816,1,0,2,1,4,1,Attached,1,240,228,40,129800
2553,0,11425,5,6,56,486,522,1008,Y,1008,0,0,1008,1,0,2,1,4,1,Attached,1,275,0,120,137000
2554,68,9724,5,7,63,0,938,938,Y,1043,0,0,1043,1,0,2,1,5,1,Detached,1,273,125,48,137000
2555,51,4712,4,7,64,384,363,747,Y,774,456,0,1230,1,1,3,1,5,0,Detached,1,305,0,120,121600
2556,51,5900,4,7,87,0,440,440,Y,869,0,0,869,1,0,2,1,4,0,None,0,0,0,0,85500
2557,52,5825,4,5,84,0,600,600,Y,747,0,0,747,1,0,1,1,5,0,Detached,2,528,0,32,79900
2558,92,7438,5,8,102,0,504,504,Y,936,316,0,1252,1,0,3,1,5,0,Attached,2,576,104,0,127000
2559,80,9600,5,6,49,915,336,1251,Y,1433,0,0,1433,1,0,3,1,7,1,Attached,2,441,144,205,161000
2560,89,10858,5,6,58,40,1404,1444,Y,1624,0,0,1624,1,0,2,1,6,1,Attached,1,240,0,364,146500
2561,80,9600,5,5,59,996,60,1056,Y,1216,0,0,1216,1,0,3,1,7,0,Attached,1,280,0,0,135000
2562,89,10680,5,3,59,756,1380,2136,N,2136,0,0,2136,2,0,4,1,7,0,Detached,2,528,0,30,137900
2563,79,9490,6,7,69,568,238,806,Y,958,620,0,1578,1,0,3,1,5,2,Attached,1,240,0,32,133000
2564,79,9462,5,6,61,0,704,704,Y,1024,704,0,1728,1,1,3,1,7,1,Attached,1,234,245,60,137000
2565,82,9888,5,6,56,486,450,936,Y,936,0,0,936,1,0,2,1,5,0,Attached,1,240,0,160,121000
2566,0,8917,5,5,43,0,1584,1584,Y,1584,0,0,1584,2,0,4,2,8,0,Detached,2,506,0,0,119000
2567,0,12700,6,5,46,939,307,1246,Y,1246,0,0,1246,1,0,3,1,6,2,Attached,2,441,0,69,172000
2568,85,8500,5,3,49,600,635,1235,Y,1235,0,0,1235,1,0,2,1,6,0,Attached,2,480,0,0,98600
2569,88,14200,7,6,44,445,479,924,Y,1216,941,0,2157,2,1,4,1,8,2,Attached,2,487,105,66,226000
2570,75,9000,5,5,56,812,124,936,Y,1128,0,0,1128,1,0,2,1,5,0,Attached,1,286,0,0,118000
2571,174,25419,8,4,92,1220,140,1360,Y,1360,1360,392,3112,2,0,4,1,8,1,Detached,2,795,0,568,235000
2572,109,9723,6,7,47,0,1008,1008,Y,1008,0,0,1008,1,0,2,1,5,0,Attached,2,430,0,0,135000
2573,70,7728,5,6,48,803,303,1106,Y,1190,0,0,1190,1,0,3,1,6,0,Attached,2,540,0,18,132500
2574,70,8163,5,6,51,1042,102,1144,Y,1144,0,0,1144,1,0,3,1,6,1,Attached,1,796,86,0,143000
2575,70,8400,5,5,53,623,556,1179,Y,1364,0,0,1364,1,1,3,1,6,1,Attached,1,331,0,60,132000
2576,80,11600,6,5,50,565,818,1383,Y,1383,0,0,1383,1,1,3,1,7,0,Attached,1,292,0,45,145250
2577,0,9610,6,6,52,203,918,1121,Y,1336,0,0,1336,1,1,3,1,7,1,Attached,2,488,80,0,162000
2578,125,10000,5,6,54,959,99,1058,Y,1370,0,0,1370,1,0,3,1,6,1,Attached,1,300,191,120,148000
2579,69,14850,5,5,53,895,197,1092,Y,1092,0,0,1092,1,0,2,1,6,1,Attached,1,299,268,122,141000
2580,72,10152,6,6,54,914,210,1124,Y,1124,0,0,1124,1,0,3,1,6,1,Attached,1,353,0,533,153000
2581,72,10011,5,6,53,360,710,1070,Y,1236,0,0,1236,1,0,2,1,6,1,Attached,1,447,0,0,134450
2582,0,7032,5,5,31,943,0,943,Y,943,0,0,943,1,0,2,1,4,2,Detached,2,600,42,0,135960
2583,70,8092,6,8,56,824,226,1050,Y,1050,0,0,1050,1,0,3,1,6,0,Attached,1,286,0,0,156000
2584,75,11310,6,5,56,0,1367,1367,Y,1375,0,0,1375,1,0,2,1,5,1,Attached,2,451,0,30,140000
2585,66,12778,5,6,58,658,350,1008,Y,1008,0,0,1008,1,0,2,1,4,0,Attached,1,280,0,154,139500
2586,75,10170,6,6,59,0,216,216,Y,1575,0,0,1575,1,1,2,1,5,1,Attached,2,400,0,0,155000
2587,55,7700,5,7,54,271,30,301,Y,1145,0,0,1145,1,0,3,1,6,0,Detached,2,684,0,0,127000
2588,65,11050,5,5,54,488,517,1005,Y,1005,0,0,1005,1,0,2,1,6,1,Attached,1,319,0,288,133500
2589,80,13600,5,6,55,1056,0,1056,Y,1056,0,0,1056,1,1,3,1,6,0,Attached,1,300,0,0,125000
2590,85,15428,5,6,59,741,143,884,Y,884,0,0,884,1,0,2,1,4,0,Attached,1,270,0,195,142000
2591,118,21299,7,5,69,0,929,929,Y,2039,0,0,2039,1,1,3,1,7,3,Attached,3,791,0,90,167000
2592,70,13300,5,5,54,494,521,1015,Y,1384,0,0,1384,1,0,2,1,6,0,Attached,2,896,75,0,159000
2593,94,22136,5,5,85,1018,1153,2171,Y,1392,1248,0,2640,2,1,5,1,10,1,Attached,3,1008,631,196,180000
2594,50,7500,6,6,63,0,784,784,Y,900,412,0,1312,1,1,3,1,6,0,Detached,2,649,0,28,127000
2595,50,7000,6,6,86,617,0,617,Y,865,445,0,1310,2,0,2,1,6,0,Attached,1,398,0,126,112000
2596,60,10410,3,8,80,0,713,713,Y,713,0,0,713,1,0,2,1,5,0,Detached,1,371,0,236,99800
2597,90,5400,5,7,56,415,418,833,Y,833,0,0,833,1,0,2,1,4,0,Detached,1,326,0,0,117000
2598,60,5400,5,6,89,0,1073,1073,Y,1073,0,0,1073,1,0,2,1,4,0,Detached,1,326,0,112,108480
2599,60,10914,3,3,81,0,715,715,N,715,0,0,715,1,0,2,1,4,0,Detached,2,660,0,187,68000
2600,60,7008,4,8,110,0,448,448,Y,448,272,0,720,1,0,1,1,5,0,Attached,1,280,0,70,86900
2601,60,10800,5,6,90,821,299,1120,Y,1130,0,0,1130,1,0,2,1,5,1,Detached,2,720,229,0,120000
2602,60,7200,6,8,95,338,325,663,Y,774,821,0,1595,2,0,3,1,7,1,Detached,2,528,49,231,155500
2603,60,10818,4,4,100,0,1077,1077,Y,981,779,0,1760,1,1,4,1,7,1,Detached,2,648,120,96,80000
2604,60,10410,3,4,95,0,672,672,Y,694,520,0,1214,1,0,3,1,6,0,Detached,3,936,216,160,105000
2605,60,10800,5,4,110,664,290,954,N,1766,648,0,2414,2,0,3,2,10,1,Attached,2,520,142,0,160000
2606,60,10800,5,8,74,626,170,796,Y,1096,370,0,1466,2,0,3,1,7,1,Attached,2,566,436,21,170000
2607,84,8658,6,5,45,643,445,1088,Y,1324,0,0,1324,2,0,3,1,6,1,Attached,2,440,0,138,160000
2608,85,13400,5,5,44,644,380,1024,Y,1086,0,0,1086,1,0,3,1,6,1,Attached,2,484,0,0,159950
2609,83,10184,6,5,47,580,503,1083,Y,1146,0,0,1146,1,0,3,1,6,1,Attached,1,294,345,75,165000
2610,77,9786,6,7,48,600,312,912,Y,1085,649,0,1734,1,1,3,1,7,1,Attached,2,440,0,128,159000
2611,77,9510,6,5,48,701,434,1135,Y,1207,0,0,1207,1,1,3,1,6,0,Attached,1,264,0,240,147000
2612,66,7800,5,5,46,912,0,912,Y,912,0,0,912,1,0,2,1,5,0,Attached,1,288,0,0,115000
2613,79,8910,6,6,51,655,0,655,Y,1194,0,0,1194,1,0,3,1,6,1,Attached,2,539,0,192,159500
2614,60,7332,6,6,51,414,450,864,Y,864,0,0,864,1,0,2,1,4,0,Attached,1,288,168,0,120000
2615,73,7100,5,7,53,708,108,816,Y,816,0,0,816,1,0,2,1,5,0,Detached,1,308,0,0,129900
2616,80,10800,6,6,49,913,400,1313,Y,1773,0,0,1773,2,0,3,1,6,2,Attached,2,418,355,242,183000
2617,86,11650,7,5,51,0,0,0,Y,1472,0,0,1472,2,0,2,1,5,1,Attached,2,484,0,295,157500
2618,0,18275,7,8,48,636,802,1438,Y,1900,548,0,2448,3,0,3,1,9,2,Attached,2,441,520,102,277500
2619,47,16321,5,6,53,1277,207,1484,Y,1600,0,0,1600,1,0,2,1,6,2,Attached,1,319,288,258,207500
2620,60,12144,4,6,60,455,455,910,Y,910,611,0,1521,1,1,3,1,6,0,Detached,1,597,199,168,147500
2621,60,10800,4,4,61,0,720,720,N,720,472,0,1192,1,1,4,1,6,0,None,0,0,0,0,135000
2622,60,7200,5,7,60,0,0,0,Y,1040,0,0,1040,1,0,2,1,5,0,Detached,2,625,0,0,109500
2623,60,7200,4,5,60,0,0,0,Y,1040,0,0,1040,1,0,2,1,4,0,Detached,2,420,0,29,109900
2624,70,7560,5,5,51,369,671,1040,Y,1040,0,0,1040,1,0,3,1,6,0,Attached,1,286,140,252,133700
2625,60,8544,3,4,60,0,0,0,N,1040,0,0,1040,2,0,2,2,6,0,Detached,2,400,0,0,81400
2626,0,8544,3,4,61,0,0,0,N,1040,0,0,1040,2,0,2,2,6,0,Detached,2,400,0,0,87500
2627,60,8544,3,4,60,0,0,0,N,1040,0,0,1040,2,0,2,2,6,0,Detached,2,400,0,0,93500
2628,75,8512,5,5,50,0,1556,1556,Y,1556,0,0,1556,2,0,4,2,8,0,None,0,0,0,0,119000
2629,70,7945,5,6,51,685,465,1150,Y,1150,0,0,1150,1,0,3,1,6,0,Attached,1,300,0,0,141000
2630,70,7000,5,4,49,781,369,1150,Y,1150,0,0,1150,1,0,3,1,6,0,Attached,1,288,0,162,146000
2631,69,7590,6,5,44,512,148,660,Y,660,688,0,1348,1,1,3,1,6,1,Attached,2,453,188,108,155000
2632,69,10205,5,5,48,784,141,925,Y,999,0,0,999,1,0,3,1,6,0,Attached,1,300,150,72,134500
2633,74,7400,7,6,48,809,236,1045,Y,1045,0,0,1045,1,0,3,1,6,0,Detached,2,528,0,0,120000
2634,70,7000,5,6,48,468,396,864,Y,864,0,0,864,1,0,3,1,5,0,Attached,1,336,0,0,105000
2635,70,7000,5,5,48,953,72,1025,Y,1025,0,0,1025,1,0,3,1,6,0,None,0,0,96,80,124000
2636,62,9856,5,8,110,0,716,716,Y,1007,1007,0,2014,2,0,5,1,8,0,Detached,2,624,0,239,169000
2637,57,9906,4,4,85,0,686,686,N,810,518,0,1328,1,0,3,1,8,0,Detached,1,210,0,232,107000
2638,60,9600,5,6,62,276,936,1212,Y,1226,442,0,1668,1,0,3,1,6,0,Detached,1,240,0,140,135000
2639,60,5520,4,6,90,284,863,1147,N,1147,510,0,1657,1,0,4,1,9,1,Detached,1,162,0,0,111500
2640,60,9600,6,8,110,381,399,780,Y,940,476,0,1416,1,0,3,1,7,0,Detached,2,400,0,24,156500
2641,60,9600,7,7,85,16,712,728,Y,832,809,0,1641,1,1,3,1,6,1,Detached,2,546,0,234,178000
2642,58,6451,7,7,110,208,504,712,Y,848,580,0,1428,1,0,4,1,7,0,Detached,2,576,264,84,139900
2643,66,3960,7,8,80,0,502,502,N,502,502,0,1004,1,0,2,1,5,1,Detached,1,200,280,68,105000
2644,70,5684,6,8,80,0,813,813,Y,813,0,0,813,1,0,2,1,5,0,Detached,1,270,0,113,110000
2645,56,7745,4,6,110,0,938,938,N,1084,867,0,1951,2,0,4,2,9,0,Detached,2,576,0,34,111500
2646,56,7741,6,5,86,215,817,1032,N,1032,0,0,1032,1,0,2,1,5,0,Detached,1,280,0,112,108000
2647,50,5633,5,7,85,0,844,844,Y,844,0,0,844,1,0,2,1,5,0,Detached,1,216,50,204,111500
2648,50,9000,5,6,130,0,636,636,Y,1089,661,0,1750,1,0,3,1,8,0,Detached,1,240,0,293,124000
2649,60,7200,4,5,60,0,576,576,Y,864,0,0,864,1,0,2,1,5,0,Detached,1,528,0,115,105000
2650,40,4400,6,8,90,0,648,648,Y,734,384,0,1118,1,0,2,1,6,0,Detached,2,440,0,0,116000
2651,42,7614,3,5,105,0,738,738,Y,714,662,0,1376,1,0,2,1,7,0,Detached,1,216,0,329,96900
2652,50,6000,5,7,55,576,384,960,Y,960,0,0,960,1,0,3,1,5,0,Detached,2,576,0,0,135500
2653,50,6000,5,7,86,0,816,816,Y,816,750,0,1566,1,1,5,1,7,0,Detached,2,450,24,296,139000
2654,52,7830,3,5,89,416,76,492,Y,492,0,0,492,1,0,1,1,3,0,Detached,1,200,0,78,61500
2655,56,9576,6,7,65,310,460,770,Y,885,297,0,1182,1,1,3,1,5,0,Detached,1,378,0,0,120000
2656,49,5820,3,8,55,256,906,1162,Y,1163,0,0,1163,1,0,3,1,6,0,Attached,1,220,142,98,126175
2657,48,5747,3,4,90,0,798,798,Y,840,0,0,840,1,0,2,1,5,0,Detached,1,250,112,0,64000
2658,69,9142,6,8,100,0,1020,1020,N,908,1020,0,1928,2,0,4,2,9,0,Detached,1,440,0,172,137000
2659,60,9600,4,2,110,0,1095,1095,N,1095,679,0,1774,2,0,4,2,8,0,Attached,3,779,0,90,87000
2660,60,10800,7,7,96,390,490,880,N,880,888,0,1768,1,1,2,1,6,2,Detached,2,320,0,341,163000
2661,70,6300,7,6,100,0,1226,1226,Y,1226,878,0,2104,2,0,5,1,9,0,Detached,2,432,0,429,155000
2662,63,5000,5,4,110,0,540,540,N,889,551,0,1440,1,0,3,1,6,0,Attached,1,352,0,77,79000
2663,65,8850,7,6,94,0,815,815,Y,815,875,0,1690,1,0,3,1,7,1,Detached,1,225,0,330,144000
2664,60,3600,6,7,100,0,684,684,N,684,684,0,1368,1,0,3,1,7,0,Detached,1,216,0,158,114504
2665,60,7200,7,7,90,0,596,596,Y,998,764,0,1762,1,1,4,1,8,0,Detached,2,576,36,221,157000
2666,84,11340,6,5,87,0,1200,1200,Y,1200,0,0,1200,1,0,4,1,7,0,Detached,1,312,0,228,125000
2667,90,22950,10,9,118,0,1107,1107,Y,1518,1518,572,3608,2,1,4,1,12,2,Detached,3,840,0,670,475000
2668,33,5976,5,7,90,0,624,624,N,624,624,0,1248,2,0,2,2,8,0,None,0,0,0,386,93500
2669,65,9750,5,5,52,0,960,960,Y,960,0,0,960,1,0,3,1,5,0,Detached,2,624,0,0,125000
2670,63,4761,3,3,92,0,1020,1020,N,1020,0,0,1020,1,0,2,1,5,0,None,0,0,0,105,64500
2671,0,7446,4,5,69,266,522,788,Y,788,0,0,788,1,0,2,1,4,2,None,0,0,0,0,100000
2672,65,6435,6,5,71,0,972,972,Y,972,605,0,1577,1,0,3,1,6,1,Detached,1,312,0,0,140200
2673,69,11737,6,7,86,0,848,848,N,1017,810,0,1827,1,0,2,1,9,1,Detached,1,240,27,78,202500
2674,50,5000,6,7,63,399,605,1004,Y,1004,660,0,1664,2,0,3,1,7,2,Detached,2,420,0,60,159000
2675,65,7800,5,7,71,507,286,793,Y,793,325,0,1118,1,0,3,1,5,1,Detached,2,410,0,271,119900
2676,52,6240,6,6,76,0,816,816,Y,816,0,360,1176,1,0,3,1,6,1,Detached,2,528,112,0,114500
2677,0,6240,5,4,74,0,896,896,Y,896,448,0,1344,1,0,3,1,7,0,Detached,1,240,200,114,115000
2678,51,6120,3,5,80,347,381,728,Y,728,434,0,1162,1,0,3,1,6,0,Detached,1,258,0,24,75000
2679,51,6120,5,7,85,489,279,768,N,1015,0,0,1015,1,0,3,1,6,0,Detached,1,450,0,232,88000
2680,52,6240,4,5,63,0,0,0,N,672,240,0,912,1,0,2,1,3,0,None,0,0,0,0,80500
2681,52,6240,5,6,82,0,1042,1042,Y,1042,534,0,1576,1,0,3,1,8,1,Detached,1,225,0,0,149000
2682,51,6120,5,7,80,0,741,741,Y,741,583,0,1324,1,0,3,1,7,0,Detached,1,180,0,55,110000
2683,50,6000,6,6,85,397,706,1103,Y,1103,0,0,1103,1,0,2,1,5,1,Detached,2,440,166,120,110500
2684,50,6000,5,7,89,616,0,616,Y,616,0,0,616,1,0,2,1,4,0,Detached,1,205,0,129,89000
2685,58,6380,5,6,88,0,993,993,Y,1048,0,0,1048,1,0,2,1,5,1,Detached,1,280,0,116,113000
2686,50,11672,5,5,85,0,816,816,Y,816,0,0,816,1,0,2,1,4,0,Detached,1,210,168,112,109000
2687,90,33120,6,5,48,0,1595,1595,Y,1611,875,0,2486,2,0,5,1,8,1,Detached,2,576,0,0,220000
2688,60,9873,4,5,40,789,171,960,N,960,0,0,960,1,0,3,1,6,0,Detached,2,576,0,288,129000
2689,59,5310,6,8,100,0,485,485,Y,1001,634,0,1635,1,0,2,1,5,0,Attached,1,255,394,0,117000
2690,153,4118,4,4,69,0,693,693,N,693,0,0,693,1,0,2,1,4,0,None,0,0,0,20,52500
2691,60,10320,4,5,86,0,596,596,Y,834,596,0,1430,2,0,3,1,7,0,Detached,2,370,218,210,107000
2692,60,7518,5,8,100,0,396,396,Y,665,665,0,1330,1,0,3,1,7,0,Detached,1,390,0,117,116500
2693,50,9000,5,4,91,0,610,610,N,819,0,0,819,1,0,2,1,4,0,None,0,0,0,0,72000
2694,50,8600,6,6,73,0,780,780,Y,780,596,0,1376,2,0,3,1,7,1,Detached,1,198,0,0,119500
2695,60,7200,5,6,72,0,803,803,Y,803,557,0,1360,1,1,2,1,6,0,Detached,1,297,0,255,125500
2696,60,9786,3,4,88,0,1007,1007,N,1077,0,0,1077,1,0,3,1,6,1,Detached,1,210,0,148,91000
2697,60,6780,6,8,75,490,30,520,N,520,0,234,754,1,0,2,1,5,0,None,0,0,53,0,84500
2698,60,7200,6,6,80,343,641,984,Y,984,0,0,984,1,0,3,1,6,0,Detached,1,308,0,164,90000
2699,82,12375,5,5,59,329,477,806,Y,1081,341,0,1422,1,0,3,1,7,1,Detached,1,288,0,0,137500
2700,120,11136,6,5,46,0,1921,1921,Y,1921,0,0,1921,2,0,4,2,8,0,Detached,2,576,0,180,150000
2701,100,21370,5,5,60,0,0,0,Y,1640,0,0,1640,1,0,3,1,7,1,Attached,2,394,0,225,131000
2702,92,6930,5,4,52,594,468,1062,Y,1352,0,0,1352,1,0,3,1,6,0,Attached,1,288,168,294,130000
2703,55,8250,5,7,75,0,0,0,N,1032,0,0,1032,1,0,2,1,6,1,Detached,1,260,0,121,125000
2704,50,5220,5,3,74,0,830,830,Y,879,0,0,879,1,0,2,1,4,0,Detached,1,180,0,108,80000
2705,50,5500,7,5,6,883,190,1073,Y,1073,0,0,1073,2,0,2,1,4,0,Detached,1,246,0,120,157000
2706,75,11235,4,5,47,547,504,1051,Y,1382,0,0,1382,1,1,3,1,6,1,Attached,2,459,0,82,148000
2707,72,10791,4,5,43,0,0,0,Y,1296,0,0,1296,2,0,2,2,6,0,CarPort,2,516,0,0,90000
2708,70,8414,6,8,47,663,396,1059,Y,1068,0,0,1068,1,0,3,1,6,0,Attached,1,264,192,0,154500
2709,0,11327,5,6,43,779,285,1064,Y,1064,0,0,1064,1,0,3,1,6,1,Attached,2,528,314,48,153600
2710,96,11777,5,6,44,879,285,1164,Y,1320,0,0,1320,1,0,3,1,6,2,Attached,2,564,160,308,164500
2711,80,10366,6,7,46,456,456,912,Y,934,0,0,934,1,0,2,1,4,0,Attached,1,336,77,0,132000
2712,75,9000,5,6,44,773,286,1059,Y,1059,0,0,1059,1,0,3,1,6,0,Attached,1,286,0,88,142500
2713,0,11553,5,5,42,673,378,1051,Y,1159,0,0,1159,1,1,3,1,7,1,Attached,1,336,466,0,158000
2714,74,7844,6,7,32,209,463,672,Y,672,728,0,1400,1,1,3,1,6,1,Attached,2,440,0,0,149500
2715,0,9535,5,5,43,1176,0,1176,Y,1458,0,0,1458,1,1,3,1,7,1,Attached,2,512,284,0,165000
2716,78,10335,5,6,42,570,891,1461,Y,1721,0,0,1721,2,1,3,1,7,1,Attached,2,440,0,276,180000
2717,0,7176,6,6,32,794,166,960,Y,1040,0,0,1040,1,0,3,1,6,1,Detached,2,616,131,180,160500
2718,0,9662,5,4,33,0,1967,1967,Y,1967,0,0,1967,2,0,6,2,10,0,Attached,2,580,170,0,156500
2719,75,8235,5,4,33,483,1466,1949,Y,1949,0,0,1949,2,0,6,2,10,0,Attached,2,586,32,0,157000
2720,0,13650,5,5,52,498,554,1052,Y,1252,668,0,1920,2,0,4,1,8,1,Attached,2,451,0,0,172500
2721,88,13125,5,4,53,850,284,1134,Y,1803,0,0,1803,2,0,3,1,8,1,Attached,2,484,0,0,155000
2722,102,17920,5,4,55,1391,372,1763,Y,1779,0,0,1779,1,1,3,1,6,1,Attached,2,454,0,730,170000
2723,0,17529,5,5,86,0,872,872,N,872,0,0,872,1,0,2,1,5,1,Detached,1,322,0,116,105000
2724,0,10246,4,9,45,648,0,648,Y,960,0,0,960,0,0,0,1,3,0,Attached,1,364,88,0,145000
2725,0,14175,5,6,54,988,200,1188,Y,1437,0,0,1437,1,1,3,1,6,1,Detached,2,576,304,0,168000
2726,0,20355,7,6,43,1636,229,1865,Y,1830,0,0,1830,1,0,2,1,6,2,Attached,2,521,0,283,278000
2727,87,13050,5,6,47,954,46,1000,Y,1000,0,0,1000,1,0,1,1,4,2,Attached,2,575,238,148,164000
2728,81,15593,7,4,57,603,701,1304,Y,1304,983,0,2287,2,0,3,1,7,1,Attached,2,667,0,135,225000
2729,72,10820,5,7,39,694,88,782,Y,810,0,0,810,1,0,2,1,4,0,Detached,2,576,0,0,130000
2730,100,13350,5,5,36,762,102,864,Y,894,0,0,894,1,0,3,1,5,1,Attached,2,440,241,0,142500
2731,0,1700,7,5,30,397,33,430,Y,880,680,140,1700,2,1,2,1,7,0,Attached,1,450,188,236,148400
2732,0,5271,7,5,24,1082,371,1453,Y,1453,0,0,1453,1,1,2,1,6,1,Attached,2,445,0,264,190000
2733,75,9375,4,5,56,799,168,967,Y,1350,0,0,1350,1,1,3,1,6,1,Attached,2,504,237,0,146000
2734,62,6488,5,5,68,230,569,799,N,799,351,0,1150,1,0,3,1,6,2,Attached,1,215,264,0,128000
2735,78,7800,5,8,62,603,293,896,Y,1112,896,0,2008,3,0,3,1,8,0,Attached,1,230,103,0,225000
2736,0,19690,6,7,44,0,697,697,Y,1575,626,0,2201,2,0,4,1,8,1,Attached,2,432,586,236,274970
2737,114,19950,6,7,82,0,672,672,Y,1337,672,0,2009,2,0,4,1,8,2,Attached,3,795,0,222,235000
2738,60,19800,6,8,75,425,1411,1836,Y,1836,1836,0,3672,3,1,5,1,7,2,Detached,2,836,684,112,415000
2739,78,11679,5,5,48,1776,0,1776,Y,1560,0,0,1560,2,0,3,1,6,1,Attached,2,528,453,397,182000
2740,80,12048,5,6,58,0,0,0,Y,1488,0,0,1488,1,0,3,1,7,1,Attached,2,569,0,573,135000
2741,70,10519,5,8,55,0,1057,1057,Y,1057,0,0,1057,1,0,3,1,6,0,Attached,1,288,0,0,137000
2742,75,9525,6,4,56,444,550,994,Y,1216,639,0,1855,2,0,4,1,7,0,Attached,1,325,182,0,136900
2743,75,9525,6,5,57,468,532,1000,Y,1068,541,0,1609,1,1,5,1,7,0,Attached,1,305,0,0,149900
2744,57,6420,5,7,58,761,219,980,Y,1148,0,0,1148,1,0,2,1,6,0,Detached,1,308,0,0,123500
2745,77,8335,5,5,56,0,0,0,Y,1124,0,0,1124,1,0,3,1,5,1,None,0,0,0,226,93000
2746,50,7585,5,3,62,0,810,810,Y,1002,454,0,1456,1,0,4,1,7,1,Detached,1,280,0,0,91500
2747,0,11200,6,5,25,1258,40,1298,Y,1298,0,0,1298,2,0,3,1,5,1,Attached,2,403,165,26,180000
2748,88,12128,6,4,21,549,319,868,Y,1313,1246,0,2559,2,1,4,1,9,1,Attached,2,506,0,413,209000
